Id,Title,DateOfRegistration,Deadline,JobCategory,ExperienceRequired,EmploymentType,Salary,SocialEnsurance,RetirementBenefit,Address,Category,WorkingHours,WorkingType,CompanyName,JobDescription,ApplicationMethod,ApplicationType,Document,Detail
26,재가요양보호사 모집,"25/05/27 등록
25/07/26 마감",25/07/26 마감,재가 요양보호사,관계없음,기간의 정함이 없는 근로계약(시간(선택)제),"시급 10,030원 ~ 13,000원","국민연금
고용보험
산재보험
건강보험",퇴직연금,"경기도 광명시 안현로 34, - (하안동, 하안3단지고층주공아파트)",광명시,"※ 상세 근무시간
08:30~11:30/17:00~18:00(월~토)
주 소정근로시간
툴팁
: 24시간","주 6일 근무
(주 소정근로시간: 24시간)",행복한동행방문요양센터,"- 3등급 남자어르신(독거)
- 일상생활케어 가사활동 
- 시급 13,000원(최저시급 10,030원+주차수당+기타수당 포함)

* 지원 희망하시는 분은 전화주세요.(010-4829-6448)",방문,면접,기타(요양보호사 자격증),https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KF10232505270002&rtnTarget=list7
27,[매탄동] 요양보호사 모집,25/05/27 등록,채용시까지,재가 요양보호사,관계없음,기간의 정함이 없는 근로계약(시간(선택)제),"시급 10,030원 ~ 10,030원","국민연금
고용보험
산재보험
건강보험",퇴직금,"경기도 수원시 영통구 산남로73번길 16, . (매탄동)",수원시,"(근무시간) (오전) 9시 00분 ~ (정오) 12시 00분
주 소정근로시간
툴팁
: 18시간","주 6일 근무
(주 소정근로시간: 18시간)",더평안노인복지센터,"- 4등급 할머님(독거) 
- 거동가능하심
- 일상생활지원, 말벗, 가사지원
- 주6일근무
- 근무시간: 09:00~12:00
- 시급 : 10,030원+주휴수당+연차수당= 12,700원
=> 전화문의 후 지원 ( 031-213-8898/010-6672-8674) 바랍니다","방문,
기타 (=> 전화문의 후 지원 ( 031-213-8898/010-6672-8674) 바랍니다)",서류,이력서,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJKN002505270023&rtnTarget=list8
28,[수지 죽전] 벽산1단지 아파트 실내 미화원 채용,25/05/27 등록,채용시까지,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",관계없음,기간의 정함이 없는 근로계약(시간(선택)제),월급 156만원 ~ 156만원,"국민연금
고용보험
산재보험
건강보험",퇴직금,"경기도 용인시 수지구 용구대로2771번길 68 (죽전동, 벽산타운1단지)",용인시,"※ 상세 근무시간
09:00~16:00 (주5일), 토요일 휴무
주 소정근로시간
툴팁
: 30시간","주 5일 근무
(주 소정근로시간: 30시간)",주식회사에코그린티엠,"* 아파트 실내 미화
- 근로조건 : 09:00~16:00 (주5일), 
- 급여 : 월1,569,695원 / 복지카드소지시 5만원 추가
- 지원문의 : 반장 010-6855-6563","방문,워크넷
고용24 입사지원","서류,면접",이력서,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJKX002505270020&rtnTarget=list2
29,[동탄2] 리베라골프장 레스토랑 주방보조 구인,25/05/27 등록,채용시까지,주방 보조원(일반 음식점),관계없음,기간의 정함이 있는 근로계약,"연봉 3,009만원 ~ 3,009만원","국민연금
고용보험
산재보험
건강보험",퇴직연금,"경기도 화성시 중리길 183, 리베라컨트리클럽 (청계동)",화성시,"※ 상세 근무시간
격주 5일/6일제 - 2주 11일 근무
05:00~14:00/10:30~20:00 (스케줄근무)
주 소정근로시간
툴팁
: 40시간","주 6일 근무
(주 소정근로시간: 40시간)",(주）관악,"[ 동탄2 청계동] 리베라골프장 내 레스토랑에서 주방보조 구인    

◆ 업무: 음식 전처리, 세척 및 찬 보조 등   
◆ 급여: 연봉 30,093,120원    
◆ 근무시간 : 2주11일 05:00~14:0/10:30~20:00 (휴게시간 1시간30분 포함/ 2교대, 스케줄근무)   
◆ 식사 2식 제공, 연차, 각종 경조사 지원 등등    
◆ 차량소지자, 근거리 거주자 우대    
◆ 신입, 경력 무관하오니 많은 지원바랍니다.     

◆ 입사 지원 원하시면  031-5189-5356  으로 연락바랍니다.","워크넷,
기타 (031-5189-5356 으로 연락바랍니다. )
고용24 입사지원","서류,면접",이력서,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJK6002505270020&rtnTarget=list6
30,[권선동]4등급 재가요양보호사 구인,25/05/27 등록,채용시까지,재가 요양보호사,관계없음,기간의 정함이 없는 근로계약(시간(선택)제),"시급 10,030원 ~ 10,030원","국민연금
고용보험
산재보험
건강보험",퇴직금,"경기도 수원시 권선구 경수대로352번길 26, . (권선동)",수원시,"(근무시간) (오전) 9시 30분 ~ (오후) 12시 30분
주 소정근로시간
툴팁
: 21시간","주 6일 근무
(주 소정근로시간: 21시간)",온맘터치수원세류점,"- 4등급 할머니
-09:30~12:30 (3시간)/주6일 (격주 토요일 근무)
-급여(시급) : 기본 시급 10,030 + 주휴수당 + 연차수당 + 기타수당 = 총 12,700원

** 010-7344-7747통화후 지원",방문,"서류,면접",이력서,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJKN002505270019&rtnTarget=list8
31,마산동 재가요양보호사 모집,25/05/27 등록,채용시까지,재가 요양보호사,관계없음,기간의 정함이 없는 근로계약(시간(선택)제),"시급 10,030원 ~ 10,030원","국민연금
고용보험
산재보험
건강보험",퇴직금,"경기도 김포시 김포한강8로 333, - (마산동, 김포한강엘에이치솔터마을3단지)",김포시,"(근무시간) (오후) 1시 00분 ~ (오후) 4시 00분
주 소정근로시간
툴팁
: 15시간","주 5일 근무
(주 소정근로시간: 15시간)",A+두손방문요양센터,"마산동, 김포한강엘에이치솔터마을3단지 재가 요양보호사 업무
* 대상자: 4등급 할머니(독거/거동 가능) 
* 근무시간: 주5일 13:00~16:00
* 급여: 시급10,030+주휴수당 및 기타수당 포함 12800원

* 실제 서비스 제공기간에 따라 임금을 계산하여 지급하는 형태로 채용 시 근로자마다 주 소정근로시간이나 임금, 근무(예정)지 등에 차이가 있을 수 있음.",기타(전화 후 방문),기타(전화 후 방문),"이력서,기타 (자격증 사본)",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJKI002505270011&rtnTarget=list9
32,(원미동) 요양보호사 구인,25/05/27 등록,채용시까지,재가 요양보호사,관계없음,기간의 정함이 없는 근로계약(시간(선택)제),"시급 10,030원 이상","국민연금
고용보험
산재보험
건강보험",퇴직금,"경기도 부천시 원미구 조종로69번길 25, 00 (원미동)",부천시,"(근무시간) (오후) 2시 00분 ~ (오후) 5시 00분
주 소정근로시간
툴팁
: 15시간","주 5일 근무
(주 소정근로시간: 15시간)",참좋은원미재가복지센터,"* 4등급 할머니(아들과 거주)
   >>일상생활 케어
* 근무시간 : 14시~17시(3시간)
* 주5일
* 시급12,500원(10,030+주휴+연차수당)
* 원미부흥시장 근처 거주","방문,
기타 (전화통화후 면접)",면접,이력서,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJ21002505270032&rtnTarget=list2
33,아파트 미화원,25/05/27 등록,채용시까지,건물 청소원,경력 (최소 1년 0 개월 이상) 필수,기간의 정함이 있는 근로계약(시간(선택)제),월급 150만원 이상,"국민연금
고용보험
산재보험
건강보험",퇴직금,"경기도 화성시 봉담읍 삼천병마로 1321-10, . (동남메리트아파트)",화성시,"※ 상세 근무시간
(월~금)09:00~15:30
(토요일)09:00~11:00
휴게시간( (오후) 12시00분~(오후) 01시00분)
주 소정근로시간
툴팁
: 29시간","주 6일 근무
(주 소정근로시간: 29시간)",더존환경 주식회사,"- 아파트 단지 청소
9시~15시30분
격주토요일","워크넷,
이메일 (개인회원 로그인 후 조회가능) 기본 이력서 이메일 보내기
고용24 입사지원","서류,면접",이력서,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJK6002505270019&rtnTarget=list9
34,[6/11 일자리 수요데이 참여기업] 간호간병 통합병동 재활지원 인력(요양보호사) 채용,25/05/27 등록,채용시까지,요양보호사,관계없음,기간의 정함이 있는 근로계약,월급 210만원 ~ 210만원,"국민연금
고용보험
산재보험
건강보험",퇴직연금,"경기도 고양시 일산서구 미래로 227, 일산중심재활병원 (덕이동)",고양시,"※ 상세 근무시간
스케쥴 근무: 주간근무( 07:00~16:00 휴게시간-12:30~13:30) /오후근무(13:00~22:00 휴게시간-18:00~19:00) 
휴게시간( (오후) 12시00분~(오후) 12시30분)
주 소정근로시간
툴팁
: 40시간","주 5일 근무
(주 소정근로시간: 40시간)",주식회사 조은사람,"○일자리 수요데이 현장면접 ○ 
- (주)조은사람 요양보호사 
- 일시: : 6/11(수) 14:00~16:00
- 장소 : 고양고용센터 5층 행사장 (이력서 지참 )
- 지원 문의 : 고양상공회의소 중장년내일센터 TEL 070-7720-9198

- 직무내용: 간호, 간병, 재활 지원(요양보호사 업무)
- 근무시간 :스케쥴 근무(주간2일, 오후2일, 휴무2일/ 주말근무 가능한 분) 
- 주간근무 07:00~16:00 /오후근무 13:00~22:00 
- 경력 1년 이상 우대(신입도 가능), 요양보호사 자격증 우대, 기저귀 케어 가능하신 분
- 급여 210만원
- 근무지 : 일산서구 덕이동 소재 일산중심재활병원","워크넷,
이메일 (개인회원 로그인 후 조회가능) 기본 이력서 이메일 보내기
고용24 입사지원","서류,면접","이력서,자기소개서,경력증명서",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KEC0102505270002&rtnTarget=list2
35,[한솔리치빌1단지] 아파트 경비원 모집,25/05/27 등록,채용시까지,아파트·빌라 경비원,관계없음,기간의 정함이 있는 근로계약,월급 265만원 ~ 265만원,"국민연금
고용보험
산재보험
건강보험",퇴직금,"경기도 하남시 덕산로 39-1, 한솔리치빌1단지아파트 (덕풍동)",하남시,"※ 상세 근무시간
 06:30~06:30 (격일근무, 휴게시간 8.5시간)
(격일근무)
주 소정근로시간
툴팁
: 40시간","주 4일 근무
(주 소정근로시간: 40시간)",한솔리치빌1단지입주자대표회의,"[한솔리치빌1단지] 아파트 경비원 모집
- 근무시간 : 06:30~06:30 (격일근무, 휴게시간 8.5시간)
- 급여 : 월 2,651,000원
- 지원방법 : 전화후방문 (031-791-6810), 팩스 (031-791-6811)",Not found,Not found,Not found,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJK5002505270006&rtnTarget=list3
36,[신장로 대동피렌체] 5등급 할머님 재가요양보호사 모집,25/05/27 등록,채용시까지,재가 요양보호사,관계없음,기간의 정함이 없는 근로계약,"시급 10,030원 이상","국민연금
고용보험
산재보험
건강보험",퇴직금,"경기도 하남시 신장로 151 (덕풍동, 대동피렌체)",하남시,(근무시간) (오전) 9시 00분 ~ (정오) 12시 00분,주 5일 근무,이레재가노인복지센터,"[신장로 대동피렌체] 5등급 할머님 케어 
- 치매교육이수자.인지자극 활동과 일상생활 함께 하기,환경좋음,
  최근 낙상으로 인해 옆구리 시술 후여서 약간의 이동도움 필요
- 주5일근무: 09:00~12:00
- 시급 12,700원(시급10,030원+기타수당)

* 전화문의 후 방문 031-791-7735, 010-4475-7442","방문,
기타 (전화문의 후 방문(010-4475-7442))",면접,이력서,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJK5002505270005&rtnTarget=list4
37,요양보호사 구합니다(월곶동),"25/05/27 등록
25/06/10 마감",25/06/10 마감,재가 요양보호사,관계없음,기간의 정함이 없는 근로계약(시간(선택)제),"시급 10,030원 ~ 13,000원","국민연금
고용보험
산재보험
건강보험",퇴직금,"경기도 시흥시 월곶고잔3길 68-2, 620-2 (월곶동)",시흥시,"근무시간 협의가능
(근무시간) (오전) 8시 00분 ~ (오전) 11시 00분
주 소정근로시간
툴팁
: 15시간","주 5일 근무
(주 소정근로시간: 15시간)",케어닥 방문요양돌봄센터 월곶파트너점,"▶ 4등급 80대 여자 어르신 

▶ 보행 가능, 4등급 /가사지원 서비스 

▶ 산책 도움, 및 관절 운동 (무릎찜질 )지원 

▶ 대상자의 거주지가 대중 교튱 이용이 어려워  자 차 소유자 우대 

▶ 추가 근무도 가능. (토요일도 대상자 어르신이 요구가 있을 경우 하실 수 있음 )

▶ 주5일  08:00~11:00  (시간 조정 협의가능) 
▶ 단독주택

▶ 시급 13,000원 (주휴수당 및 기타수당 포함)","방문,팩스,
기타 (전화 상담 먼저 하신 후 면접)",면접,이력서,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJKO002505270006&rtnTarget=list6
38,북변동 아파트 경비원 구인합니다.,25/05/27 등록,채용시까지,아파트·빌라 경비원,경력 (최소 1년 0 개월 이상) 필수,기간의 정함이 없는 근로계약(시간(선택)제),월급 213만원 ~ 213만원,"국민연금
고용보험
산재보험
건강보험",퇴직금,"경기도 김포시 봉화로182번길 33, 관리사무소 (북변동, 북변대우아파트)",김포시,"※ 상세 근무시간
6:00시 맞교대
주 소정근로시간
툴팁
: 38시간","주 4일 근무
(주 소정근로시간: 38시간)",희망코리아 주식회사,"* 북변동 아파트 경비원 구인합니다.
-  근무시간 :6시맞교대
-  급여 : 2,137650원
팩스 보내실때 지원하는곳 기재 필수
* 이력서 팩스로 넣으시면  면접자 선정해서 연락하신다고 하심
상담란참조",Not found,Not found,Not found,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJKI002505270010&rtnTarget=list8
39,청소원모집,25/05/27 등록,채용시까지,환경 미화원,관계없음,기간의 정함이 있는 근로계약(시간(선택)제),"시급 10,030원 이상","국민연금
고용보험
산재보험
건강보험",해당없음,"경기도 부천시 원미구 부천로 319, 우승환경 (도당동)",부천시,"※ 상세 근무시간
* 송내 골목청소 
- 주6일 근무시간 9-11시(주13시간)

주 소정근로시간
툴팁
: 13시간","주 6일 근무
(주 소정근로시간: 13시간)",우승환경（주）,"* 송내 골목청소 1명
- 주6일 근무시간 9-11시(주13시간)
- 시급 : 10030원","방문,
기타 (기타사항 전화문의 010-8953-8470)",서류,이력서,https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJ21002505270028&rtnTarget=list9
40,[2025년 미추홀구 채용박람회 직접참여 업체] 시내버스 운전원 구인,25/05/27 등록,채용시까지,버스 운전원,경력 (최소 0년 1 개월 이상) 우대,기간의 정함이 있는 근로계약,월급 360만원 ~ 390만원,"국민연금
고용보험
산재보험
건강보험",퇴직연금,"경기도 김포시 월곶면 김포대로 2600, 공영차고지",김포시,"※ 상세 근무시간
▶근무시간 : 04:00~20:00사이에 근무 격일 (운행 노선에 따른 스케쥴 근무)
휴게시간( (오후) 12시00분~(오후) 01시00분)
주 소정근로시간
툴팁
: 40시간","주 5일 근무
(주 소정근로시간: 40시간)",선진버스(주),"[2025년 미추홀구 채용박람회 개최]
▣ 일시: 2025. 6. 10.(화) 13:30~16:30
▣ 장소: 미추홀구 대회의실
▣ 문의: 미추홀구 일자리센터 032)880~7415~8
▣ 참여방법 : 이력서 지참 후 면접 참여
※ 행사참여 희망자는 유선으로 사전 접수하여주시기 바랍니다.
******************************************************************
▶직무내용 : 인천시, 김포시, 고양시, 파주시 등 시내 버스 운전
▶근무시간 : 04:00~20:00사이에 근무 격일 (운행 노선에 따른 스케쥴 근무)
▶필수조건: 1종 대형면허 및 버스운전자격증 소지
▶급여 : 월 360 ~ 390 만원
▶제출서류 : 이력서,  운전경력증명서
▶ 식사 및 기숙사 제공
▶고령자, 초보자 가능, 경력자 우대","방문,
기타 (▣ 일시: 2025. 6. 10.(화) 13:30~16:30 ▣ 장소: 미추홀구 대회의실 직접 방문)","서류,면접,
기타 (▣ 일시: 2025. 6. 10.(화) 13:30~16:30 ▣ 장소: 미추홀구 대회의실 직접 방문 현장 면접)","이력서,기타 (1종대형운전면허증, 버스운전자격증, 운전경력증명서(경찰서발행))",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=detail&wantedAuthNo=KJDD002505270020&rtnTarget=list10
